,wl,R
280,680.0,0.02868391225985674
281,681.0,0.02821042684711261
282,682.0,0.02780885886906114
283,683.0,0.027481521819281114
284,684.0,0.027230277503510814
285,685.0,0.027056527096914345
286,686.0,0.026961205625846207
287,687.0,0.026944779905036728
288,688.0,0.027007249921374
289,689.0,0.02714815361583578
290,690.0,0.027366574976415863
291,691.0,0.027661155318134137
292,692.0,0.028030106084734892
293,693.0,0.028471205158959317
294,694.0,0.028981823822796477
295,695.0,0.029558968696287588
296,696.0,0.030199308921020008
297,697.0,0.030899204522063354
298,698.0,0.03165473607748618
299,699.0,0.03246173535838602
300,700.0,0.03331581662960244
