,wl,R
213,613.0,0.03453217847754286
214,614.0,0.034799998268246805
215,615.0,0.03512569751949387
216,616.0,0.03550694133836881
217,617.0,0.03594089370846714
218,618.0,0.036424248785226904
219,619.0,0.03695326649127184
220,620.0,0.037523811857016295
221,621.0,0.03813139752015204
222,622.0,0.03877122877868795
223,623.0,0.039438250597954895
224,624.0,0.04012719596017635
225,625.0,0.04083263496835072
226,626.0,0.041549024142492556
227,627.0,0.0422707553786227
228,628.0,0.0429922040807247
229,629.0,0.043707776020203405
230,630.0,0.04441195278787674
231,631.0,0.04509933687496784
232,632.0,0.0457646938203615
233,633.0,0.04640299047209929
234,634.0,0.047009430312201395
235,635.0,0.047579485764638656
236,636.0,0.048108927388665276
237,637.0,0.04859384990078211
238,638.0,0.049030695004451966
239,639.0,0.049416271037768016
240,640.0,0.04974776947553046
241,641.0,0.05002277834462715
242,642.0,0.05023929262792086
243,643.0,0.05039572173802829
244,644.0,0.05049089416740569
245,645.0,0.05052405941673657
246,646.0,0.050494887307768105
247,647.0,0.05040346478906891
248,648.0,0.05025029034281325
249,649.0,0.05003626609917294
250,650.0,0.04976268776270805
251,651.0,0.0494312324528955
252,652.0,0.0490439445591219
253,653.0,0.04860322022692424
254,654.0,0.048111795275086376
255,655.0,0.047572722756433344
256,656.0,0.04698934683628291
257,657.0,0.04636527954281532
258,658.0,0.0457043762653473
259,659.0,0.045010710048658045
260,660.0,0.04428854481145573
261,661.0,0.0435423076248575
262,662.0,0.04277656019466023
263,663.0,0.04199596968818345
264,664.0,0.04120527907262657
265,665.0,0.04040927713160198
266,666.0,0.03961276833399332
267,667.0,0.038820542737718546
268,668.0,0.03803734611738771
269,669.0,0.0372678505099212
270,670.0,0.03651662537561288
271,671.0,0.03578810957335197
272,672.0,0.035086584924593704
273,673.0,0.03441615518863786
274,674.0,0.033780725250467714
275,675.0,0.03318397792161512
276,676.0,0.03262935196025292
277,677.0,0.032120021755894214
278,678.0,0.03165887884442026
279,679.0,0.03124851540511883
280,680.0,0.030891209874807805
281,681.0,0.03058891479442828
282,682.0,0.030343246983437346
283,683.0,0.030155480120418736
284,684.0,0.030026539770057318
285,685.0,0.029957000881744102
286,686.0,0.029947087758857516
287,687.0,0.029996676471377024
288,688.0,0.030105299659529943
289,689.0,0.030272153652129413
290,690.0,0.030496107800530498
291,691.0,0.030775715908258453
292,692.0,0.031109228306255236
293,693.0,0.03149458891632983
294,694.0,0.03192945829649181
295,695.0,0.0324112489749414
296,696.0,0.032937147331318306
297,697.0,0.0335041359748238
298,698.0,0.03410901679144404
299,699.0,0.03474843441614477
300,700.0,0.03541889993310793
