,Acrylic_k,Acrylic_SE,OC_SE,OC_k,ITO_SE,SiN_SE,SiO2_SE,Acrylic_wk,OC_wk,sodalime_w,sodalime_n,sodalime_wk,sodalime_k,ITO_2_w,ITO_2_n,ITO_2_wk,ITO_2_k,OC_LENS_n,OC_LENS_k,OC_LENS_w,OC_LENS_wk,OC_HRI_LENS_n,OC_HRI_LENS_k,OC_HRI_LENS_w,OC_HRI_LENS_wk,SiN_INFO_n,SiN_INFO_k,SiN_INFO_w,SiN_INFO_wk,ITO_INFO_n,ITO_INFO_k,ITO_INFO_w,ITO_INFO_wk,SiN_LENS_SE,ITO_LENS_SE,ITO_LENS_k,ITO_LENS_wk,SiO2_LENS_SE,SiO2_Nanya_n,SiO2_Nanya_k,SiO2_Nanya_w,SiO2_Nanya_wk,Nb2O5_Nanya_n,Nb2O5_Nanya_k,Nb2O5_Nanya_w,Nb2O5_Nanya_wk,ITO_Nanya_n,ITO_Nanya_k,ITO_Nanya_w,ITO_Nanya_wk,OC_Nanya_n,OC_Nanya_k,OC_Nanya_w,OC_Nanya_wk,SiO2_NSNT_SE,Corning1737_NSNT_SE,ITO1_Nanya_n,ITO1_Nanya_k,ITO1_Nanya_w,ITO1_Nanya_wk,ITO_LT_Nanya_n,ITO_LT_Nanya_k,ITO_LT_Nanya_w,ITO_LT_Nanya_wk,sodalime_Nanya_n,sodalime_Nanya_k,sodalime_Nanya_w,Unnamed: 68,Unnamed: 69,Nanya_sodalime_n,Nanya_sodalime_k,Nanya_sodalime_w,Nanya_sodalime_wk
480,,,,,,,,,,,,,,,,,,,,,,1.59446145,0.0,780.0,780.0,,,,,,,,,,,,,,1.475126664,0.002050965,810.0,810.0,2.011732199,0.008413954,810.0,810.0,1.501038051,0.049935484,810.0,810.0,,,,,,,1.5966869469999998,0.002426534,780,780,1.957142686,0.0,780,780,,,,,,,,,
481,,,,,,,,,,,,,,,,,,,,,,1.59442455,0.0,781.0,781.0,,,,,,,,,,,,,,1.475084487,0.002047243,811.0,811.0,2.011451034,0.008401926,811.0,811.0,1.500471498,0.049871246,811.0,811.0,,,,,,,1.596082529,0.002422626,781,781,1.95673389,0.0,781,781,,,,,,,,,
482,,,,,,,,,,,,,,,,,,,,,,1.59438781,0.0,782.0,782.0,,,,,,,,,,,,,,1.4750424359999998,0.002043537,812.0,812.0,2.011170871,0.008389933,812.0,812.0,1.4999067190000002,0.049807173,812.0,812.0,,,,,,,1.595480066,0.002418733,782,782,1.956326268,0.0,782,782,,,,,,,,,
483,,,,,,,,,,,,,,,,,,,,,,1.59435122,0.0,783.0,783.0,,,,,,,,,,,,,,1.475000511,0.002039845,813.0,813.0,2.010891704,0.008377977,813.0,813.0,1.499343709,0.049743267,813.0,813.0,,,,,,,1.594879551,0.002414855,783,783,1.955919817,0.0,783,783,,,,,,,,,
484,,,,,,,,,,,,,,,,,,,,,,1.59431479,0.0,784.0,784.0,,,,,,,,,,,,,,1.4749587119999998,0.002036167,814.0,814.0,2.010613529,0.008366055,814.0,814.0,1.498782461,0.049679525,814.0,814.0,,,,,,,1.5942809759999998,0.002410991,784,784,1.955514534,0.0,784,784,,,,,,,,,
485,,,,,,,,,,,,,,,,,,,,,,1.59427851,0.0,785.0,785.0,,,,,,,,,,,,,,1.474917037,0.002032503,815.0,815.0,2.010336341,0.008354169,815.0,815.0,1.498222968,0.049615948,815.0,815.0,,,,,,,1.593684333,0.002407142,785,785,1.955110413,0.0,785,785,,,,,,,,,
486,,,,,,,,,,,,,,,,,,,,,,1.59424239,0.0,786.0,786.0,,,,,,,,,,,,,,1.474875486,0.002028854,816.0,816.0,2.010060135,0.008342319,816.0,816.0,1.497665223,0.049552535,816.0,816.0,,,,,,,1.593089615,0.002403307,786,786,1.954707453,0.0,786,786,,,,,,,,,
487,,,,,,,,,,,,,,,,,,,,,,1.59420641,0.0,787.0,787.0,,,,,,,,,,,,,,1.47483406,0.00202522,817.0,817.0,2.009784906,0.008330503000000001,817.0,817.0,1.49710922,0.049489285999999987,817.0,817.0,,,,,,,1.592496816,0.002399486,787,787,1.95430565,0.0,787,787,,,,,,,,,
488,,,,,,,,,,,,,,,,,,,,,,1.59417059,0.0,788.0,788.0,,,,,,,,,,,,,,1.474792757,0.002021599,818.0,818.0,2.009510651,0.008318723,818.0,818.0,1.4965549530000002,0.049426198,818.0,818.0,,,,,,,1.591905926,0.00239568,788,788,1.953904999,0.0,788,788,,,,,,,,,
489,,,,,,,,,,,,,,,,,,,,,,1.59413491,0.0,789.0,789.0,,,,,,,,,,,,,,1.474751577,0.002017992,819.0,819.0,2.009237365,0.008306977,819.0,819.0,1.496002414,0.049363274000000006,819.0,819.0,,,,,,,1.5913169390000002,0.002391888,789,789,1.953505497,0.0,789,789,,,,,,,,,
490,,,,,,,,,,,,,,,,,,,,,,1.59409939,0.0,790.0,790.0,,,,,,,,,,,,,,1.47471052,0.002014399,820.0,820.0,2.0089650430000003,0.008295265999999999,820.0,820.0,1.495451597,0.04930051,820.0,820.0,,,,,,,1.590729848,0.00238811,790,790,1.95310714,0.0,790,790,,,,,,,,,
491,,,,,,,,,,,,,,,,,,,,,,1.59406401,0.0,791.0,791.0,,,,,,,,,,,,,,1.474669585,0.00201082,821.0,821.0,2.00869368,0.00828359,821.0,821.0,1.494902496,0.049237908,821.0,821.0,,,,,,,1.590144645,0.002384346,791,791,1.952709925,0.0,791,791,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,,,1.59402878,0.0,792.0,792.0,,,,,,,,,,,,,,1.474628772,0.002007255,822.0,822.0,2.008423273,0.008271947,822.0,822.0,1.494355105,0.049175466,822.0,822.0,,,,,,,1.589561323,0.002380596,792,792,1.952313849,0.0,792,792,,,,,,,,,
493,,,,,,,,,,,,,,,,,,,,,,1.5939937,0.0,793.0,793.0,,,,,,,,,,,,,,1.47458808,0.002003704,823.0,823.0,2.008153817,0.008260339,823.0,823.0,1.493809416,0.049113184,823.0,823.0,,,,,,,1.588979875,0.00237686,793,793,1.951918908,0.0,793,793,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,,,1.59395876,0.0,794.0,794.0,,,,,,,,,,,,,,1.474547509,0.0020001660000000003,824.0,824.0,2.007885306,0.008248765,824.0,824.0,1.493265424,0.049051060999999986,824.0,824.0,,,,,,,1.588400293,0.002373138,794,794,1.951525097,0.0,794,794,,,,,,,,,
495,,,,,,,,,,,,,,,,,,,,,,1.59392397,0.0,795.0,795.0,,,,,,,,,,,,,,1.474507059,0.0019966420000000003,825.0,825.0,2.007617738,0.008237225,825.0,825.0,1.492723121,0.048989097,825.0,825.0,,,,,,,1.58782257,0.002369429,795,795,1.951132414,0.0,795,795,,,,,,,,,
496,,,,,,,,,,,,,,,,,,,,,,1.59388932,0.0,796.0,796.0,,,,,,,,,,,,,,1.474466729,0.001993131,826.0,826.0,2.007351108,0.008225718,826.0,826.0,1.4921825030000002,0.04892729,826.0,826.0,,,,,,,1.587246699,0.002365734,796,796,1.950740855,0.0,796,796,,,,,,,,,
497,,,,,,,,,,,,,,,,,,,,,,1.59385482,0.0,797.0,797.0,,,,,,,,,,,,,,1.474426518,0.001989634,827.0,827.0,2.007085411,0.008214245,827.0,827.0,1.491643562,0.048865642,827.0,827.0,,,,,,,1.586672673,0.002362052,797,797,1.950350417,0.0,797,797,,,,,,,,,
498,,,,,,,,,,,,,,,,,,,,,,1.59382045,0.0,798.0,798.0,,,,,,,,,,,,,,1.4743864269999998,0.00198615,828.0,828.0,2.006820643,0.008202806,828.0,828.0,1.491106291,0.04880415,828.0,828.0,,,,,,,1.586100484,0.002358384,798,798,1.949961095,0.0,798,798,,,,,,,,,
499,,,,,,,,,,,,,,,,,,,,,,1.59378623,0.0,799.0,799.0,,,,,,,,,,,,,,1.474346454,0.001982679,829.0,829.0,2.0065568,0.008191399,829.0,829.0,1.490570686,0.048742815,829.0,829.0,,,,,,,1.585530126,0.002354729,799,799,1.949572887,0.0,799,799,,,,,,,,,
500,,,,,,,,,,,,,,,,,,,,,,1.59375215,0.0,800.0,800.0,,,,,,,,,,,,,,1.4743066,0.001979221,830.0,830.0,2.006293877,0.008180026,830.0,830.0,1.490036739,0.048681635,830.0,830.0,,,,,,,1.584961592,0.002351088,800,800,1.949185788,0.0,800,800,,,,,,,,,
501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.474266864,0.001975777,831.0,831.0,2.006031871,0.008168686,831.0,831.0,1.489504444,0.048620611,831.0,831.0,,,,,,,1.584394874,0.002347459,801,801,1.948799796,0.0,801,801,,,,,,,,,
502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.474227246,0.001972345,832.0,832.0,2.005770777,0.008157378,832.0,832.0,1.488973795,0.048559742,832.0,832.0,,,,,,,1.583829965,0.002343844,802,802,1.948414907,0.0,802,802,,,,,,,,,
503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.474187744,0.001968926,833.0,833.0,2.00551059,0.008146103,833.0,833.0,1.488444787,0.048499026,833.0,833.0,,,,,,,1.583266859,0.002340241,803,803,1.948031116,0.0,803,803,,,,,,,,,
504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47414836,0.001965521,834.0,834.0,2.005251307,0.008134861,834.0,834.0,1.487917411,0.048438465,834.0,834.0,,,,,,,1.5827055490000002,0.0023366520000000003,804,804,1.947648422,0.0,804,804,,,,,,,,,
505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.474109092,0.001962127,835.0,835.0,2.004992924,0.008123650999999999,835.0,835.0,1.487391664,0.048378056,835.0,835.0,,,,,,,1.5821460269999998,0.002333075,805,805,1.94726682,0.0,805,805,,,,,,,,,
506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47406994,0.0019587470000000003,836.0,836.0,2.004735437,0.008112474,836.0,836.0,1.486867537,0.04831780000000002,836.0,836.0,,,,,,,1.581588286,0.0023295110000000003,806,806,1.946886307,0.0,806,806,,,,,,,,,
507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.474030903,0.001955379,837.0,837.0,2.004478841,0.008101328,837.0,837.0,1.486345026,0.048257695,837.0,837.0,,,,,,,1.581032321,0.00232596,807,807,1.946506879,0.0,807,807,,,,,,,,,
508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473991981,0.001952024,838.0,838.0,2.004223132,0.008090215,838.0,838.0,1.485824125,0.048197742,838.0,838.0,,,,,,,1.580478123,0.002322422,808,808,1.946128532,0.0,808,808,,,,,,,,,
509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473953175,0.001948681,839.0,839.0,2.003968306,0.008079133,839.0,839.0,1.485304826,0.04813794,839.0,839.0,,,,,,,1.579925686,0.002318896,809,809,1.945751265,0.0,809,809,,,,,,,,,
510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473914482,0.001945351,840.0,840.0,2.00371436,0.008068083,840.0,840.0,1.484787125,0.048078289,840.0,840.0,,,,,,,1.579375004,0.002315383,810,810,1.945375072,0.0,810,810,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473875904,0.001942033,841.0,841.0,2.003461289,0.008057064000000001,841.0,841.0,1.484271015,0.048018787,841.0,841.0,,,,,,,1.578826069,0.002311882,811,811,1.94499995,0.0,811,811,,,,,,,,,
512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473837439,0.001938727,842.0,842.0,2.0032090890000003,0.008046076999999999,842.0,842.0,1.48375649,0.047959434,842.0,842.0,,,,,,,1.578278875,0.002308393,812,812,1.944625897,0.0,812,812,,,,,,,,,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473799087,0.001935434,843.0,843.0,2.002957757,0.008035121,843.0,843.0,1.483243544,0.04790023,843.0,843.0,,,,,,,1.577733415,0.002304916,813,813,1.944252908,0.0,813,813,,,,,,,,,
514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4737608480000002,0.001932152,844.0,844.0,2.0027072880000003,0.008024195999999999,844.0,844.0,1.482732171,0.04784117400000002,844.0,844.0,,,,,,,1.577189682,0.0023014520000000003,814,814,1.94388098,0.0,814,814,,,,,,,,,
515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473722721,0.001928883,845.0,845.0,2.002457679,0.008013303000000001,845.0,845.0,1.482222366,0.047782266,845.0,845.0,,,,,,,1.57664767,0.002298,815,815,1.943510111,0.0,815,815,,,,,,,,,
516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473684706,0.001925626,846.0,846.0,2.002208925,0.00800244,846.0,846.0,1.4817141230000002,0.047723505,846.0,846.0,,,,,,,1.5761073719999998,0.00229456,816,816,1.943140295,0.0,816,816,,,,,,,,,
517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473646803,0.00192238,847.0,847.0,2.001961023,0.007991608,847.0,847.0,1.481207435,0.04766489,847.0,847.0,,,,,,,1.575568782,0.002291132,817,817,1.942771531,0.0,817,817,,,,,,,,,
518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473609011,0.001919147,848.0,848.0,2.001713969,0.007980806,848.0,848.0,1.480702297,0.047606422,848.0,848.0,,,,,,,1.575031893,0.002287716,818,818,1.942403814,0.0,818,818,,,,,,,,,
519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473571329,0.001915925,849.0,849.0,2.001467759,0.007970035,849.0,849.0,1.480198703,0.047548099,849.0,849.0,,,,,,,1.5744966969999998,0.002284311,819,819,1.942037141,0.0,819,819,,,,,,,,,
520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473533758,0.001912715,850.0,850.0,2.001222389,0.007959294,850.0,850.0,1.4796966480000002,0.047489921,850.0,850.0,,,,,,,1.57396319,0.002280919,820,820,1.941671509,0.0,820,820,,,,,,,,,
521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4734962969999998,0.001909516,851.0,851.0,2.000977856,0.007948584,851.0,851.0,1.479196125,0.047431887,851.0,851.0,,,,,,,1.5734313640000002,0.002277538,821,821,1.941306915,0.0,821,821,,,,,,,,,
522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473458946,0.00190633,852.0,852.0,2.000734156,0.007937903,852.0,852.0,1.478697128,0.047373998,852.0,852.0,,,,,,,1.5729012130000002,0.002274168,822,822,1.940943355,0.0,822,822,,,,,,,,,
523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473421703,0.001903154,853.0,853.0,2.000491284,0.007927253,853.0,853.0,1.478199653,0.047316251,853.0,853.0,,,,,,,1.57237273,0.002270811,823,823,1.940580826,0.0,823,823,,,,,,,,,
524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47338457,0.00189999,854.0,854.0,2.0002492380000003,0.007916632,854.0,854.0,1.477703693,0.047258648,854.0,854.0,,,,,,,1.57184591,0.002267464,824,824,1.940219324,0.0,824,824,,,,,,,,,
525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473347545,0.001896838,855.0,855.0,2.000008013,0.007906040999999999,855.0,855.0,1.477209243,0.047201187,855.0,855.0,,,,,,,1.571320745,0.00226413,825,825,1.939858846,0.0,825,825,,,,,,,,,
526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473310628,0.001893697,856.0,856.0,1.999767607,0.007895479,856.0,856.0,1.476716296,0.047143869000000005,856.0,856.0,,,,,,,1.570797229,0.002260806,826,826,1.939499389,0.0,826,826,,,,,,,,,
527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473273819,0.001890567,857.0,857.0,1.999528014,0.007884947,857.0,857.0,1.4762248480000002,0.047086690999999986,857.0,857.0,,,,,,,1.570275356,0.002257494,827,827,1.93914095,0.0,827,827,,,,,,,,,
528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4732371169999998,0.001887448,858.0,858.0,1.999289233,0.007874444,858.0,858.0,1.475734893,0.047029655,858.0,858.0,,,,,,,1.569755119,0.002254193,828,828,1.938783525,0.0,828,828,,,,,,,,,
529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473200522,0.001884341,859.0,859.0,1.999051258,0.007863970999999999,859.0,859.0,1.475246425,0.046972759,859.0,859.0,,,,,,,1.569236513,0.002250903,829,829,1.938427111,0.0,829,829,,,,,,,,,
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473164034,0.001881244,860.0,860.0,1.998814087,0.007853526,860.0,860.0,1.474759439,0.046916002000000005,860.0,860.0,,,,,,,1.568719531,0.002247625,830,830,1.938071704,0.0,830,830,,,,,,,,,
531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4731276519999998,0.001878159,861.0,861.0,1.998577715,0.007843111,861.0,861.0,1.474273929,0.046859386,861.0,861.0,,,,,,,1.568204167,0.002244357,831,831,1.937717302,0.0,831,831,,,,,,,,,
532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473091375,0.001875085,862.0,862.0,1.99834214,0.007832724000000001,862.0,862.0,1.473789889,0.046802908,862.0,862.0,,,,,,,1.567690414,0.002241101,832,832,1.937363901,0.0,832,832,,,,,,,,,
533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.473055204,0.001872021,863.0,863.0,1.998107358,0.007822365999999999,863.0,863.0,1.473307315,0.046746568,863.0,863.0,,,,,,,1.5671782669999998,0.002237855,833,833,1.937011498,0.0,833,833,,,,,,,,,
534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4730191380000002,0.001868968,864.0,864.0,1.997873365,0.007812036,864.0,864.0,1.4728262,0.046690366,864.0,864.0,,,,,,,1.5666677180000002,0.00223462,834,834,1.936660089,0.0,834,834,,,,,,,,,
535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472983177,0.001865927,865.0,865.0,1.997640157,0.007801735,865.0,865.0,1.472346539,0.046634302,865.0,865.0,,,,,,,1.566158763,0.002231396,835,835,1.936309672,0.0,835,835,,,,,,,,,
536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47294732,0.001862895,866.0,866.0,1.997407732,0.007791462,866.0,866.0,1.4718683280000002,0.046578375,866.0,866.0,,,,,,,1.565651395,0.002228183,836,836,1.935960243,0.0,836,836,,,,,,,,,
537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472911567,0.001859875,867.0,867.0,1.997176085,0.007781218,867.0,867.0,1.471391559,0.046522584000000006,867.0,867.0,,,,,,,1.565145608,0.002224981,837,837,1.935611799,0.0,837,837,,,,,,,,,
538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4728759180000002,0.001856865,868.0,868.0,1.996945214,0.007771001,868.0,868.0,1.470916229,0.046466929,868.0,868.0,,,,,,,1.564641396,0.002221789,838,838,1.935264337,0.0,838,838,,,,,,,,,
539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4728403719999998,0.001853866,869.0,869.0,1.996715115,0.007760813,869.0,869.0,1.470442331,0.04641141,869.0,869.0,,,,,,,1.564138752,0.002218607,839,839,1.934917853,0.0,839,839,,,,,,,,,
540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472804929,0.001850877,870.0,870.0,1.996485785,0.0077506519999999985,870.0,870.0,1.469969861,0.046356026,870.0,870.0,,,,,,,1.5636376719999998,0.002215436,840,840,1.934572345,0.0,840,840,,,,,,,,,
541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472769588,0.001847898,871.0,871.0,1.996257219,0.007740519,871.0,871.0,1.469498812,0.046300776,871.0,871.0,,,,,,,1.5631381480000002,0.002212276,841,841,1.934227809,0.0,841,841,,,,,,,,,
542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47273435,0.00184493,872.0,872.0,1.996029416,0.007730414,872.0,872.0,1.46902918,0.04624566,872.0,872.0,,,,,,,1.562640175,0.002209126,842,842,1.933884242,0.0,842,842,,,,,,,,,
543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472699213,0.001841972,873.0,873.0,1.99580237,0.007720335999999999,873.0,873.0,1.46856096,0.046190678,873.0,873.0,,,,,,,1.5621437459999998,0.002205986,843,843,1.933541641,0.0,843,843,,,,,,,,,
544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472664178,0.001839025,874.0,874.0,1.99557608,0.0077102859999999985,874.0,874.0,1.468094146,0.046135829,874.0,874.0,,,,,,,1.5616488569999998,0.002202857,844,844,1.933200002,0.0,844,844,,,,,,,,,
545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472629243,0.001836088,875.0,875.0,1.995350542,0.0077002630000000015,875.0,875.0,1.467628732,0.046081112,875.0,875.0,,,,,,,1.561155501,0.002199738,845,845,1.932859323,0.0,845,845,,,,,,,,,
546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47259441,0.001833161,876.0,876.0,1.995125752,0.007690267,876.0,876.0,1.467164715,0.046026528,876.0,876.0,,,,,,,1.560663673,0.002196629,846,846,1.9325196,0.0,846,846,,,,,,,,,
547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4725596769999998,0.001830244,877.0,877.0,1.994901707,0.007680298,877.0,877.0,1.466702088,0.045972075,877.0,877.0,,,,,,,1.560173365,0.00219353,847,847,1.932180831,0.0,847,847,,,,,,,,,
548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472525044,0.001827337,878.0,878.0,1.994678405,0.007670356,878.0,878.0,1.466240846,0.045917754000000005,878.0,878.0,,,,,,,1.559684574,0.002190441,848,848,1.931843012,0.0,848,848,,,,,,,,,
549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47249051,0.00182444,879.0,879.0,1.994455841,0.007660441,879.0,879.0,1.465780985,0.045863563,879.0,879.0,,,,,,,1.559197292,0.002187362,849,849,1.93150614,0.0,849,849,,,,,,,,,
550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4724560759999998,0.001821553,880.0,880.0,1.994234012,0.007650552,880.0,880.0,1.465322499,0.045809503,880.0,880.0,,,,,,,1.558711514,0.002184293,850,850,1.931170212,0.0,850,850,,,,,,,,,
551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472421741,0.001818675,881.0,881.0,1.994012916,0.007640691,881.0,881.0,1.464865382,0.045755572,881.0,881.0,,,,,,,1.558227235,0.002181234,851,851,1.930835224,0.0,851,851,,,,,,,,,
552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472387505,0.001815808,882.0,882.0,1.993792549,0.007630855,882.0,882.0,1.464409631,0.045701771,882.0,882.0,,,,,,,1.5577444480000002,0.002178185,852,852,1.930501175,0.0,852,852,,,,,,,,,
553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472353366,0.001812951,883.0,883.0,1.993572907,0.0076210459999999985,883.0,883.0,1.46395524,0.045648099,883.0,883.0,,,,,,,1.557263148,0.002175145,853,853,1.93016806,0.0,853,853,,,,,,,,,
554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472319326,0.001810103,884.0,884.0,1.993353989,0.007611264,884.0,884.0,1.4635022030000002,0.045594555,884.0,884.0,,,,,,,1.5567833290000002,0.002172116,854,854,1.929835877,0.0,854,854,,,,,,,,,
555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4722853830000002,0.001807265,885.0,885.0,1.99313579,0.007601506999999999,885.0,885.0,1.463050516,0.04554114,885.0,885.0,,,,,,,1.556304986,0.002169096,855,855,1.929504623,0.0,855,855,,,,,,,,,
556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472251538,0.001804436,886.0,886.0,1.992918308,0.007591776999999998,886.0,886.0,1.462600175,0.045487852,886.0,886.0,,,,,,,1.555828113,0.002166085,856,856,1.929174294,0.0,856,856,,,,,,,,,
557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47221779,0.001801617,887.0,887.0,1.992701539,0.007582072,887.0,887.0,1.4621511719999998,0.045434691,887.0,887.0,,,,,,,1.555352705,0.002163085,857,857,1.928844887,0.0,857,857,,,,,,,,,
558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472184138,0.0017988079999999996,888.0,888.0,1.99248548,0.007572394,888.0,888.0,1.461703505,0.045381656,888.0,888.0,,,,,,,1.554878755,0.002160093,858,858,1.928516401,0.0,858,858,,,,,,,,,
559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4721505819999998,0.001796008,889.0,889.0,1.992270129,0.007562740999999999,889.0,889.0,1.4612571680000002,0.045328748,889.0,889.0,,,,,,,1.5544062580000002,0.002157112,859,859,1.92818883,0.0,859,859,,,,,,,,,
560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4721171219999998,0.001793218,890.0,890.0,1.992055481,0.007553113,890.0,890.0,1.460812156,0.045275966,890.0,890.0,,,,,,,1.55393521,0.002154139,860,860,1.927862173,0.0,860,860,,,,,,,,,
561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472083758,0.0017904370000000004,891.0,891.0,1.991841535,0.007543512,891.0,891.0,1.460368464,0.045223309,891.0,891.0,,,,,,,1.553465603,0.002151176,861,861,1.927536427,0.0,861,861,,,,,,,,,
562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472050489,0.001787665,892.0,892.0,1.991628287,0.007533935,892.0,892.0,1.459926087,0.045170777,892.0,892.0,,,,,,,1.552997433,0.002148223,862,862,1.927211588,0.0,862,862,,,,,,,,,
563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.472017315,0.0017849029999999996,893.0,893.0,1.991415735,0.007524384,893.0,893.0,1.45948502,0.045118369000000005,893.0,893.0,,,,,,,1.552530695,0.002145278,863,863,1.926887654,0.0,863,863,,,,,,,,,
564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.471984235,0.001782149,894.0,894.0,1.991203874,0.007514859,894.0,894.0,1.459045259,0.045066086,894.0,894.0,,,,,,,1.552065382,0.002142343,864,864,1.926564621,0.0,864,864,,,,,,,,,
565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47195125,0.001779405,895.0,895.0,1.990992702,0.007505358,895.0,895.0,1.458606799,0.045013926,895.0,895.0,,,,,,,1.55160149,0.002139417,865,865,1.926242487,0.0,865,865,,,,,,,,,
566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.471918359,0.00177667,896.0,896.0,1.990782217,0.007495882,896.0,896.0,1.458169635,0.044961889000000005,896.0,896.0,,,,,,,1.551139013,0.0021365,866,866,1.925921248,0.0,866,866,,,,,,,,,
